Time,Setpoint,Position,Error,Command
2.53,50.0,48.7,1.3,0.0
2.54,50.0,51.3,-1.3,100.0
2.55,50.0,48.7,1.3,0.0
2.56,50.0,51.3,-1.3,100.0
2.57,50.0,48.7,1.3,0.0
2.58,50.0,51.3,-1.3,100.0
2.59,50.0,48.7,1.3,0.0
2.60,50.0,51.3,-1.3,100.0
2.61,50.0,48.7,1.3,0.0
2.62,50.0,51.3,-1.3,100.0
2.63,50.0,48.7,1.3,0.0
2.64,50.0,51.3,-1.3,100.0
2.65,50.0,48.7,1.3,0.0
2.66,50.0,51.3,-1.3,100.0
2.67,50.0,48.7,1.3,0.0
2.68,50.0,51.3,-1.3,100.0
2.69,50.0,48.7,1.3,0.0
2.70,50.0,51.3,-1.3,100.0
2.71,50.0,48.7,1.3,0.0
2.72,50.0,51.3,-1.3,100.0
2.73,50.0,48.7,1.3,0.0
2.74,50.0,51.3,-1.3,100.0
2.75,50.0,48.7,1.3,0.0
2.76,50.0,51.3,-1.3,100.0
2.77,50.0,48.7,1.3,0.0
2.78,50.0,51.3,-1.3,100.0
2.79,50.0,48.7,1.3,0.0
2.80,50.0,51.3,-1.3,100.0
2.81,50.0,48.7,1.3,0.0
2.82,50.0,51.3,-1.3,100.0
2.83,50.0,48.7,1.3,0.0
2.84,50.0,51.3,-1.3,100.0
2.85,50.0,48.7,1.3,0.0
2.86,50.0,51.3,-1.3,100.0
2.87,50.0,48.7,1.3,0.0
2.88,50.0,51.3,-1.3,100.0
2.89,50.0,48.7,1.3,0.0
2.90,50.0,51.3,-1.3,100.0
2.91,50.0,48.7,1.3,0.0
2.92,50.0,51.3,-1.3,100.0
2.93,50.0,48.7,1.3,0.0
2.94,50.0,51.3,-1.3,100.0
2.95,50.0,48.7,1.3,0.0
2.96,50.0,51.3,-1.3,100.0
2.97,50.0,48.7,1.3,0.0
2.98,50.0,51.3,-1.3,100.0
2.99,50.0,48.7,1.3,0.0
3.00,50.0,51.3,-1.3,100.0
3.01,50.0,48.7,1.3,0.0
3.02,50.0,51.3,-1.3,100.0
3.03,50.0,48.7,1.3,0.0
3.04,50.0,51.3,-1.3,100.0
3.05,50.0,48.7,1.3,0.0
3.06,50.0,51.3,-1.3,100.0
3.07,50.0,48.7,1.3,0.0
3.08,50.0,51.3,-1.3,100.0
3.09,50.0,48.7,1.3,0.0
3.10,50.0,51.3,-1.3,100.0
3.11,50.0,48.7,1.3,0.0
3.12,50.0,51.3,-1.3,100.0
3.13,50.0,48.7,1.3,0.0
3.14,50.0,51.3,-1.3,100.0
3.15,50.0,48.7,1.3,0.0
3.16,50.0,51.3,-1.3,100.0
3.17,50.0,48.7,1.3,0.0
3.18,50.0,51.3,-1.3,100.0
3.19,50.0,48.7,1.3,0.0
3.20,50.0,51.3,-1.3,100.0
3.21,50.0,48.7,1.3,0.0
3.22,50.0,51.3,-1.3,100.0
3.23,50.0,48.7,1.3,0.0
3.24,50.0,51.3,-1.3,100.0
3.25,50.0,48.7,1.3,0.0
3.26,50.0,51.3,-1.3,100.0
3.27,50.0,48.7,1.3,0.0
3.28,50.0,51.3,-1.3,100.0
3.29,50.0,48.7,1.3,0.0
3.30,50.0,51.3,-1.3,100.0
3.31,50.0,48.7,1.3,0.0
3.32,50.0,51.3,-1.3,100.0
3.33,50.0,48.7,1.3,0.0
3.34,50.0,51.3,-1.3,100.0
3.35,50.0,48.7,1.3,0.0
3.36,50.0,51.3,-1.3,100.0
3.37,50.0,48.7,1.3,0.0
3.38,50.0,51.3,-1.3,100.0
3.39,50.0,48.7,1.3,0.0
3.40,50.0,51.3,-1.3,100.0
3.41,50.0,48.7,1.3,0.0
3.42,50.0,51.3,-1.3,100.0
3.43,50.0,48.7,1.3,0.0
3.44,50.0,51.3,-1.3,100.0
3.45,50.0,48.7,1.3,0.0
3.46,50.0,51.3,-1.3,100.0
3.47,50.0,48.7,1.3,0.0
3.48,50.0,51.3,-1.3,100.0
3.49,50.0,48.7,1.3,0.0
3.50,50.0,51.3,-1.3,100.0
3.51,50.0,48.7,1.3,0.0
3.52,50.0,51.3,-1.3,100.0
3.53,50.0,48.7,1.3,0.0
3.54,50.0,51.3,-1.3,100.0
3.55,50.0,48.7,1.3,0.0
3.56,50.0,51.3,-1.3,100.0
3.57,50.0,48.7,1.3,0.0
3.58,50.0,51.3,-1.3,100.0
3.59,50.0,48.7,1.3,0.0
3.60,50.0,51.3,-1.3,100.0
3.61,50.0,48.7,1.3,0.0
3.62,50.0,51.3,-1.3,100.0
3.63,50.0,48.7,1.3,0.0
3.64,50.0,51.3,-1.3,100.0
3.65,50.0,48.7,1.3,0.0
3.66,50.0,51.3,-1.3,100.0
3.67,50.0,48.7,1.3,0.0
3.68,50.0,51.3,-1.3,100.0
3.69,50.0,48.7,1.3,0.0
3.70,50.0,51.3,-1.3,100.0
3.71,50.0,48.7,1.3,0.0
3.72,50.0,51.3,-1.3,100.0
3.73,50.0,48.7,1.3,0.0
3.74,50.0,51.3,-1.3,100.0
3.75,50.0,48.7,1.3,0.0
3.76,50.0,51.3,-1.3,100.0
3.77,50.0,48.7,1.3,0.0
3.78,50.0,51.3,-1.3,100.0
3.79,50.0,48.7,1.3,0.0
3.80,50.0,51.3,-1.3,100.0
3.81,50.0,48.7,1.3,0.0
3.82,50.0,51.3,-1.3,100.0
3.83,50.0,48.7,1.3,0.0
3.84,50.0,51.3,-1.3,100.0
3.85,50.0,48.7,1.3,0.0
3.86,50.0,51.3,-1.3,100.0
3.87,50.0,48.7,1.3,0.0
3.88,50.0,51.3,-1.3,100.0
3.89,50.0,48.7,1.3,0.0
3.90,50.0,51.3,-1.3,100.0
3.91,50.0,48.7,1.3,0.0
3.92,50.0,51.3,-1.3,100.0
3.93,50.0,48.7,1.3,0.0
3.94,50.0,51.3,-1.3,100.0
3.95,50.0,48.7,1.3,0.0
3.96,50.0,51.3,-1.3,100.0
3.97,50.0,48.7,1.3,0.0
3.98,50.0,51.3,-1.3,100.0
3.99,50.0,48.7,1.3,0.0
4.00,50.0,51.3,-1.3,100.0
4.01,50.0,48.7,1.3,0.0
4.02,50.0,51.3,-1.3,100.0
4.03,50.0,48.7,1.3,0.0
4.04,50.0,51.3,-1.3,100.0
4.05,50.0,48.7,1.3,0.0
4.06,50.0,51.3,-1.3,100.0
4.07,50.0,48.7,1.3,0.0
4.08,50.0,51.3,-1.3,100.0
4.09,50.0,48.7,1.3,0.0
4.10,50.0,51.3,-1.3,100.0
4.11,50.0,48.7,1.3,0.0
4.12,50.0,51.3,-1.3,100.0
4.13,50.0,48.7,1.3,0.0
4.14,50.0,51.3,-1.3,100.0
4.15,50.0,48.7,1.3,0.0
4.16,50.0,51.3,-1.3,100.0
4.17,50.0,48.7,1.3,0.0
4.18,50.0,51.3,-1.3,100.0
4.19,50.0,48.7,1.3,0.0
4.20,50.0,51.3,-1.3,100.0
4.21,50.0,48.7,1.3,0.0
4.22,50.0,51.3,-1.3,100.0
4.23,50.0,48.7,1.3,0.0
4.24,50.0,51.3,-1.3,100.0
4.25,50.0,48.7,1.3,0.0
4.26,50.0,51.3,-1.3,100.0
4.27,50.0,48.7,1.3,0.0
4.28,50.0,51.3,-1.3,100.0
4.29,50.0,48.7,1.3,0.0
4.30,50.0,51.3,-1.3,100.0
4.31,50.0,48.7,1.3,0.0
4.32,50.0,51.3,-1.3,100.0
4.33,50.0,48.7,1.3,0.0
4.34,50.0,51.3,-1.3,100.0
4.35,50.0,48.7,1.3,0.0
4.36,50.0,51.3,-1.3,100.0
4.37,50.0,48.7,1.3,0.0
4.38,50.0,51.3,-1.3,100.0
4.39,50.0,48.7,1.3,0.0
4.40,50.0,51.3,-1.3,100.0
4.41,50.0,48.7,1.3,0.0
4.42,50.0,51.3,-1.3,100.0
4.43,50.0,48.7,1.3,0.0
4.44,50.0,51.3,-1.3,100.0
4.45,50.0,48.7,1.3,0.0
4.46,50.0,51.3,-1.3,100.0
4.47,50.0,48.7,1.3,0.0
4.48,50.0,51.3,-1.3,100.0
4.49,50.0,48.7,1.3,0.0
4.50,50.0,51.3,-1.3,100.0
4.51,50.0,48.7,1.3,0.0
4.52,50.0,51.3,-1.3,100.0
4.53,50.0,48.7,1.3,0.0
4.54,50.0,51.3,-1.3,100.0
4.55,50.0,48.7,1.3,0.0
4.56,50.0,51.3,-1.3,100.0
4.57,50.0,48.7,1.3,0.0
4.58,50.0,51.3,-1.3,100.0
4.59,50.0,48.7,1.3,0.0
4.60,50.0,51.3,-1.3,100.0
4.61,50.0,48.7,1.3,0.0
4.62,50.0,51.3,-1.3,100.0
4.63,50.0,48.7,1.3,0.0
4.64,50.0,51.3,-1.3,100.0
4.65,50.0,48.7,1.3,0.0
4.66,50.0,51.3,-1.3,100.0
4.67,50.0,48.7,1.3,0.0
4.68,50.0,51.3,-1.3,100.0
4.69,50.0,48.7,1.3,0.0
4.70,50.0,51.3,-1.3,100.0
4.71,50.0,48.7,1.3,0.0
4.72,50.0,51.3,-1.3,100.0
4.73,50.0,48.7,1.3,0.0
4.74,50.0,51.3,-1.3,100.0
4.75,50.0,48.7,1.3,0.0
4.76,50.0,51.3,-1.3,100.0
4.77,50.0,48.7,1.3,0.0
4.78,50.0,51.3,-1.3,100.0
4.79,50.0,48.7,1.3,0.0
4.80,50.0,51.3,-1.3,100.0
4.81,50.0,48.7,1.3,0.0
4.82,50.0,51.3,-1.3,100.0
4.83,50.0,48.7,1.3,0.0
4.84,50.0,51.3,-1.3,100.0
4.85,50.0,48.7,1.3,0.0
4.86,50.0,51.3,-1.3,100.0
4.87,50.0,48.7,1.3,0.0
4.88,50.0,51.3,-1.3,100.0
4.89,50.0,48.7,1.3,0.0
4.90,50.0,51.3,-1.3,100.0
4.91,50.0,48.7,1.3,0.0
4.92,50.0,51.3,-1.3,100.0
4.93,50.0,48.7,1.3,0.0
4.94,50.0,51.3,-1.3,100.0
4.95,50.0,48.7,1.3,0.0
4.96,50.0,51.3,-1.3,100.0
4.97,50.0,48.7,1.3,0.0
4.98,50.0,51.3,-1.3,100.0
4.99,50.0,48.7,1.3,0.0
5.00,75.0,51.3,23.7,100.0
5.01,75.0,50.3,24.7,31.4
5.02,75.0,52.8,22.2,100.0
5.03,75.0,51.6,23.4,29.7
5.04,75.0,54.0,21.0,100.0
5.05,75.0,52.8,22.2,28.5
5.06,75.0,55.1,19.9,100.0
5.07,75.0,53.7,21.3,27.6
5.08,75.0,56.1,18.9,100.0
5.09,75.0,54.6,20.4,27.0
5.10,75.0,56.9,18.1,100.0
5.11,75.0,55.4,19.6,26.6
5.12,75.0,57.6,17.4,100.0
5.13,75.0,56.0,19.0,26.4
5.14,75.0,58.2,16.8,100.0
5.15,75.0,56.6,18.4,26.3
5.16,75.0,58.8,16.2,100.0
5.17,75.0,57.2,17.8,26.3
5.18,75.0,59.3,15.7,100.0
5.19,75.0,57.7,17.3,26.4
5.20,75.0,59.8,15.2,100.0
5.21,75.0,58.1,16.9,26.6
5.22,75.0,60.2,14.8,100.0
5.23,75.0,58.6,16.4,26.9
5.24,75.0,60.6,14.4,100.0
5.25,75.0,59.0,16.0,27.1
5.26,75.0,61.0,14.0,100.0
5.27,75.0,59.3,15.7,27.4
5.28,75.0,61.4,13.6,100.0
5.29,75.0,59.7,15.3,27.8
5.30,75.0,61.7,13.3,100.0
5.31,75.0,60.0,15.0,28.1
5.32,75.0,62.0,13.0,100.0
5.33,75.0,60.3,14.7,28.5
5.34,75.0,62.3,12.7,100.0
5.35,75.0,60.7,14.3,28.9
5.36,75.0,62.6,12.4,100.0
5.37,75.0,60.9,14.1,29.2
5.38,75.0,62.9,12.1,100.0
5.39,75.0,61.2,13.8,29.6
5.40,75.0,63.2,11.8,100.0
5.41,75.0,61.5,13.5,30.0
5.42,75.0,63.4,11.6,100.0
5.43,75.0,61.8,13.2,30.4
5.44,75.0,63.7,11.3,100.0
5.45,75.0,62.0,13.0,30.7
5.46,75.0,63.9,11.1,100.0
5.47,75.0,62.3,12.7,31.1
5.48,75.0,64.2,10.8,100.0
5.49,75.0,62.6,12.4,31.5
5.50,75.0,64.4,10.6,100.0
5.51,75.0,62.8,12.2,31.8
5.52,75.0,64.7,10.3,100.0
5.53,75.0,63.0,12.0,32.2
5.54,75.0,64.9,10.1,100.0
5.55,75.0,63.3,11.7,32.5
5.56,75.0,65.1,9.9,100.0
5.57,75.0,63.5,11.5,32.9
5.58,75.0,65.3,9.7,100.0
5.59,75.0,63.7,11.3,33.2
5.60,75.0,65.5,9.5,100.0
5.61,75.0,63.9,11.1,33.6
5.62,75.0,65.7,9.3,100.0
5.63,75.0,64.1,10.9,33.9
5.64,75.0,65.9,9.1,100.0
5.65,75.0,64.3,10.7,34.2
5.66,75.0,66.1,8.9,100.0
5.67,75.0,64.5,10.5,34.5
5.68,75.0,66.3,8.7,100.0
5.69,75.0,64.7,10.3,34.8
5.70,75.0,66.5,8.5,100.0
5.71,75.0,64.9,10.1,35.1
5.72,75.0,66.7,8.3,100.0
5.73,75.0,65.1,9.9,35.4
5.74,75.0,66.9,8.1,100.0
5.75,75.0,65.3,9.7,35.7
5.76,75.0,67.0,8.0,100.0
5.77,75.0,65.5,9.5,36.0
5.78,75.0,67.2,7.8,100.0
5.79,75.0,65.7,9.3,36.3
5.80,75.0,67.4,7.6,100.0
5.81,75.0,65.8,9.2,36.6
5.82,75.0,67.6,7.4,100.0
5.83,75.0,66.0,9.0,36.8
5.84,75.0,67.7,7.3,100.0
5.85,75.0,66.2,8.8,37.1
5.86,75.0,67.9,7.1,100.0
5.87,75.0,66.4,8.6,37.4
5.88,75.0,68.0,7.0,100.0
5.89,75.0,66.5,8.5,37.6
5.90,75.0,68.2,6.8,100.0
5.91,75.0,66.7,8.3,37.9
5.92,75.0,68.3,6.7,100.0
5.93,75.0,66.8,8.2,38.1
5.94,75.0,68.5,6.5,100.0
5.95,75.0,67.0,8.0,38.3
5.96,75.0,68.6,6.4,100.0
5.97,75.0,67.1,7.9,38.6
5.98,75.0,68.8,6.2,100.0
5.99,75.0,67.3,7.7,38.8
6.00,75.0,68.9,6.1,100.0
6.01,75.0,67.4,7.6,39.0
6.02,75.0,69.0,6.0,100.0
6.03,75.0,67.6,7.4,39.3
6.04,75.0,69.2,5.8,100.0
6.05,75.0,67.7,7.3,39.5
6.06,75.0,69.3,5.7,100.0
6.07,75.0,67.8,7.2,39.7
6.08,75.0,69.4,5.6,100.0
6.09,75.0,68.0,7.0,39.9
6.10,75.0,69.6,5.4,100.0
6.11,75.0,68.1,6.9,40.1
6.12,75.0,69.7,5.3,100.0
6.13,75.0,68.2,6.8,40.3
6.14,75.0,69.8,5.2,100.0
6.15,75.0,68.3,6.7,40.5
6.16,75.0,69.9,5.1,100.0
6.17,75.0,68.5,6.5,40.7
6.18,75.0,70.0,5.0,100.0
6.19,75.0,68.6,6.4,40.9
6.20,75.0,70.1,4.9,100.0
6.21,75.0,68.7,6.3,41.1
6.22,75.0,70.3,4.7,100.0
6.23,75.0,68.8,6.2,41.2
6.24,75.0,70.4,4.6,100.0
6.25,75.0,68.9,6.1,41.4
6.26,75.0,70.5,4.5,100.0
6.27,75.0,69.0,6.0,41.6
6.28,75.0,70.6,4.4,100.0
6.29,75.0,69.1,5.9,41.8
6.30,75.0,70.7,4.3,100.0
6.31,75.0,69.2,5.8,41.9
6.32,75.0,70.8,4.2,100.0
6.33,75.0,69.3,5.7,42.1
6.34,75.0,70.9,4.1,100.0
6.35,75.0,69.4,5.6,42.2
6.36,75.0,71.0,4.0,100.0
6.37,75.0,69.5,5.5,42.4
6.38,75.0,71.1,3.9,100.0
6.39,75.0,69.6,5.4,42.5
6.40,75.0,71.2,3.8,100.0
6.41,75.0,69.7,5.3,42.7
6.42,75.0,71.2,3.8,100.0
6.43,75.0,69.8,5.2,42.8
6.44,75.0,71.3,3.7,100.0
6.45,75.0,69.9,5.1,42.9
6.46,75.0,71.4,3.6,100.0
6.47,75.0,70.0,5.0,42.7
6.48,75.0,71.5,3.5,100.0
6.49,75.0,70.0,5.0,42.5
6.50,75.0,71.5,3.5,100.0
6.51,75.0,70.1,4.9,42.4
6.52,75.0,71.6,3.4,100.0
6.53,75.0,70.1,4.9,42.3
6.54,75.0,71.6,3.4,100.0
6.55,75.0,70.1,4.9,42.2
6.56,75.0,71.6,3.4,100.0
6.57,75.0,70.2,4.8,42.2
6.58,75.0,71.7,3.3,100.0
6.59,75.0,70.2,4.8,42.1
6.60,75.0,71.7,3.3,100.0
6.61,75.0,70.2,4.8,42.1
6.62,75.0,71.7,3.3,100.0
6.63,75.0,70.2,4.8,42.1
6.64,75.0,71.7,3.3,100.0
6.65,75.0,70.2,4.8,42.1
6.66,75.0,71.7,3.3,100.0
6.67,75.0,70.2,4.8,42.0
6.68,75.0,71.7,3.3,100.0
6.69,75.0,70.2,4.8,42.0
6.70,75.0,71.7,3.3,100.0
6.71,75.0,70.2,4.8,42.0
6.72,75.0,71.7,3.3,100.0
6.73,75.0,70.2,4.8,42.0
6.74,75.0,71.7,3.3,100.0
6.75,75.0,70.2,4.8,42.0
6.76,75.0,71.7,3.3,100.0
6.77,75.0,70.2,4.8,42.0
6.78,75.0,71.7,3.3,100.0
6.79,75.0,70.2,4.8,42.0
6.80,75.0,71.7,3.3,100.0
6.81,75.0,70.2,4.8,42.0
6.82,75.0,71.7,3.3,100.0
6.83,75.0,70.2,4.8,42.0
6.84,75.0,71.7,3.3,100.0
6.85,75.0,70.2,4.8,42.0
6.86,75.0,71.7,3.3,100.0
