Time,Setpoint,Position,Error,Command
2.41,50.0,46.7,3.3,47.0
2.42,50.0,46.7,3.3,47.0
2.43,50.0,46.7,3.3,47.1
2.44,50.0,46.7,3.3,47.1
2.45,50.0,46.8,3.2,47.1
2.46,50.0,46.8,3.2,47.1
2.47,50.0,46.8,3.2,47.1
2.48,50.0,46.8,3.2,47.1
2.49,50.0,46.8,3.2,47.1
2.50,50.0,46.8,3.2,47.2
2.51,50.0,46.9,3.1,47.2
2.52,50.0,46.9,3.1,47.2
2.53,50.0,46.9,3.1,47.2
2.54,50.0,46.9,3.1,47.2
2.55,50.0,46.9,3.1,47.2
2.56,50.0,46.9,3.1,47.2
2.57,50.0,47.0,3.0,47.3
2.58,50.0,47.0,3.0,47.3
2.59,50.0,47.0,3.0,47.3
2.60,50.0,47.0,3.0,47.3
2.61,50.0,47.0,3.0,47.3
2.62,50.0,47.0,3.0,47.3
2.63,50.0,47.1,2.9,47.3
2.64,50.0,47.1,2.9,47.4
2.65,50.0,47.1,2.9,47.4
2.66,50.0,47.1,2.9,47.4
2.67,50.0,47.1,2.9,47.4
2.68,50.0,47.1,2.9,47.4
2.69,50.0,47.1,2.9,47.4
2.70,50.0,47.2,2.8,47.4
2.71,50.0,47.2,2.8,47.4
2.72,50.0,47.2,2.8,47.5
2.73,50.0,47.2,2.8,47.5
2.74,50.0,47.2,2.8,47.5
2.75,50.0,47.2,2.8,47.5
2.76,50.0,47.2,2.8,47.5
2.77,50.0,47.3,2.7,47.5
2.78,50.0,47.3,2.7,47.5
2.79,50.0,47.3,2.7,47.6
2.80,50.0,47.3,2.7,47.6
2.81,50.0,47.3,2.7,47.6
2.82,50.0,47.3,2.7,47.6
2.83,50.0,47.3,2.7,47.6
2.84,50.0,47.4,2.6,47.6
2.85,50.0,47.4,2.6,47.6
2.86,50.0,47.4,2.6,47.6
2.87,50.0,47.4,2.6,47.7
2.88,50.0,47.4,2.6,47.7
2.89,50.0,47.4,2.6,47.7
2.90,50.0,47.4,2.6,47.7
2.91,50.0,47.4,2.6,47.7
2.92,50.0,47.5,2.5,47.7
2.93,50.0,47.5,2.5,47.7
2.94,50.0,47.5,2.5,47.7
2.95,50.0,47.5,2.5,47.7
2.96,50.0,47.5,2.5,47.8
2.97,50.0,47.5,2.5,47.8
2.98,50.0,47.5,2.5,47.8
2.99,50.0,47.6,2.4,47.8
3.00,50.0,47.6,2.4,47.8
3.01,50.0,47.6,2.4,47.8
3.02,50.0,47.6,2.4,47.8
3.03,50.0,47.6,2.4,47.8
3.04,50.0,47.6,2.4,47.8
3.05,50.0,47.6,2.4,47.9
3.06,50.0,47.6,2.4,47.9
3.07,50.0,47.6,2.4,47.9
3.08,50.0,47.7,2.3,47.9
3.09,50.0,47.7,2.3,47.9
3.10,50.0,47.7,2.3,47.9
3.11,50.0,47.7,2.3,47.9
3.12,50.0,47.7,2.3,47.9
3.13,50.0,47.7,2.3,47.9
3.14,50.0,47.7,2.3,48.0
3.15,50.0,47.7,2.3,48.0
3.16,50.0,47.8,2.2,48.0
3.17,50.0,47.8,2.2,48.0
3.18,50.0,47.8,2.2,48.0
3.19,50.0,47.8,2.2,48.0
3.20,50.0,47.8,2.2,48.0
3.21,50.0,47.8,2.2,48.0
3.22,50.0,47.8,2.2,48.0
3.23,50.0,47.8,2.2,48.0
3.24,50.0,47.8,2.2,48.1
3.25,50.0,47.9,2.1,48.1
3.26,50.0,47.9,2.1,48.1
3.27,50.0,47.9,2.1,48.1
3.28,50.0,47.9,2.1,48.1
3.29,50.0,47.9,2.1,48.1
3.30,50.0,47.9,2.1,48.1
3.31,50.0,47.9,2.1,48.1
3.32,50.0,47.9,2.1,48.1
3.33,50.0,47.9,2.1,48.1
3.34,50.0,48.0,2.0,48.2
3.35,50.0,48.0,2.0,48.2
3.36,50.0,48.0,2.0,48.2
3.37,50.0,48.0,2.0,48.2
3.38,50.0,48.0,2.0,48.2
3.39,50.0,48.0,2.0,48.2
3.40,50.0,48.0,2.0,48.2
3.41,50.0,48.0,2.0,48.2
3.42,50.0,48.0,2.0,48.2
3.43,50.0,48.0,2.0,48.2
3.44,50.0,48.1,1.9,48.2
3.45,50.0,48.1,1.9,48.3
3.46,50.0,48.1,1.9,48.3
3.47,50.0,48.1,1.9,48.3
3.48,50.0,48.1,1.9,48.3
3.49,50.0,48.1,1.9,48.3
3.50,50.0,48.1,1.9,48.3
3.51,50.0,48.1,1.9,48.3
3.52,50.0,48.1,1.9,48.3
3.53,50.0,48.1,1.9,48.3
3.54,50.0,48.2,1.8,48.3
3.55,50.0,48.2,1.8,48.3
3.56,50.0,48.2,1.8,48.4
3.57,50.0,48.2,1.8,48.4
3.58,50.0,48.2,1.8,48.4
3.59,50.0,48.2,1.8,48.4
3.60,50.0,48.2,1.8,48.4
3.61,50.0,48.2,1.8,48.4
3.62,50.0,48.2,1.8,48.4
3.63,50.0,48.2,1.8,48.4
3.64,50.0,48.2,1.8,48.4
3.65,50.0,48.3,1.7,48.4
3.66,50.0,48.3,1.7,48.4
3.67,50.0,48.3,1.7,48.4
3.68,50.0,48.3,1.7,48.5
3.69,50.0,48.3,1.7,48.5
3.70,50.0,48.3,1.7,48.5
3.71,50.0,48.3,1.7,48.5
3.72,50.0,48.3,1.7,48.5
3.73,50.0,48.3,1.7,48.5
3.74,50.0,48.3,1.7,48.5
3.75,50.0,48.3,1.7,48.5
3.76,50.0,48.4,1.6,48.5
3.77,50.0,48.4,1.6,48.5
3.78,50.0,48.4,1.6,48.5
3.79,50.0,48.4,1.6,48.5
3.80,50.0,48.4,1.6,48.5
3.81,50.0,48.4,1.6,48.6
3.82,50.0,48.4,1.6,48.6
3.83,50.0,48.4,1.6,48.6
3.84,50.0,48.4,1.6,48.6
3.85,50.0,48.4,1.6,48.6
3.86,50.0,48.4,1.6,48.6
3.87,50.0,48.4,1.6,48.6
3.88,50.0,48.5,1.5,48.6
3.89,50.0,48.5,1.5,48.6
3.90,50.0,48.5,1.5,48.6
3.91,50.0,48.5,1.5,48.6
3.92,50.0,48.5,1.5,48.6
3.93,50.0,48.5,1.5,48.6
3.94,50.0,48.5,1.5,48.6
3.95,50.0,48.5,1.5,48.7
3.96,50.0,48.5,1.5,48.7
3.97,50.0,48.5,1.5,48.7
3.98,50.0,48.5,1.5,48.7
3.99,50.0,48.5,1.5,48.7
4.00,50.0,48.5,1.5,48.7
4.01,50.0,48.6,1.4,48.7
4.02,50.0,48.6,1.4,48.7
4.03,50.0,48.6,1.4,48.7
4.04,50.0,48.6,1.4,48.7
4.05,50.0,48.6,1.4,48.7
4.06,50.0,48.6,1.4,48.7
4.07,50.0,48.6,1.4,48.7
4.08,50.0,48.6,1.4,48.7
4.09,50.0,48.6,1.4,48.7
4.10,50.0,48.6,1.4,48.8
4.11,50.0,48.6,1.4,48.8
4.12,50.0,48.6,1.4,48.8
4.13,50.0,48.6,1.4,48.8
4.14,50.0,48.6,1.4,48.8
4.15,50.0,48.7,1.3,48.8
4.16,50.0,48.7,1.3,48.8
4.17,50.0,48.7,1.3,48.8
4.18,50.0,48.7,1.3,48.8
4.19,50.0,48.7,1.3,48.8
4.20,50.0,48.7,1.3,48.8
4.21,50.0,48.7,1.3,48.8
4.22,50.0,48.7,1.3,48.8
4.23,50.0,48.7,1.3,48.8
4.24,50.0,48.7,1.3,48.8
4.25,50.0,48.7,1.3,48.8
4.26,50.0,48.7,1.3,48.9
4.27,50.0,48.7,1.3,48.9
4.28,50.0,48.7,1.3,48.9
4.29,50.0,48.7,1.3,48.9
4.30,50.0,48.8,1.2,48.9
4.31,50.0,48.8,1.2,48.9
4.32,50.0,48.8,1.2,48.9
4.33,50.0,48.8,1.2,48.9
4.34,50.0,48.8,1.2,48.9
4.35,50.0,48.8,1.2,48.9
4.36,50.0,48.8,1.2,48.9
4.37,50.0,48.8,1.2,48.9
4.38,50.0,48.8,1.2,48.9
4.39,50.0,48.8,1.2,48.9
4.40,50.0,48.8,1.2,48.9
4.41,50.0,48.8,1.2,48.9
4.42,50.0,48.8,1.2,48.9
4.43,50.0,48.8,1.2,48.9
4.44,50.0,48.8,1.2,49.0
4.45,50.0,48.8,1.2,49.0
4.46,50.0,48.9,1.1,49.0
4.47,50.0,48.9,1.1,49.0
4.48,50.0,48.9,1.1,49.0
4.49,50.0,48.9,1.1,49.0
4.50,50.0,48.9,1.1,49.0
4.51,50.0,48.9,1.1,49.0
4.52,50.0,48.9,1.1,49.0
4.53,50.0,48.9,1.1,49.0
4.54,50.0,48.9,1.1,49.0
4.55,50.0,48.9,1.1,49.0
4.56,50.0,48.9,1.1,49.0
4.57,50.0,48.9,1.1,49.0
4.58,50.0,48.9,1.1,49.0
4.59,50.0,48.9,1.1,49.0
4.60,50.0,48.9,1.1,49.0
4.61,50.0,48.9,1.1,49.0
4.62,50.0,48.9,1.1,49.0
4.63,50.0,48.9,1.1,49.1
4.64,50.0,49.0,1.0,49.1
4.65,50.0,49.0,1.0,49.1
4.66,50.0,49.0,1.0,49.1
4.67,50.0,49.0,1.0,49.1
4.68,50.0,49.0,1.0,49.1
4.69,50.0,49.0,1.0,49.1
4.70,50.0,49.0,1.0,49.1
4.71,50.0,49.0,1.0,49.1
4.72,50.0,49.0,1.0,49.1
4.73,50.0,49.0,1.0,49.1
4.74,50.0,49.0,1.0,49.1
4.75,50.0,49.0,1.0,49.1
4.76,50.0,49.0,1.0,49.1
4.77,50.0,49.0,1.0,49.1
4.78,50.0,49.0,1.0,49.1
4.79,50.0,49.0,1.0,49.1
4.80,50.0,49.0,1.0,49.1
4.81,50.0,49.0,1.0,49.1
4.82,50.0,49.0,1.0,49.1
4.83,50.0,49.1,0.9,49.1
4.84,50.0,49.1,0.9,49.1
4.85,50.0,49.1,0.9,49.2
4.86,50.0,49.1,0.9,49.2
4.87,50.0,49.1,0.9,49.2
4.88,50.0,49.1,0.9,49.2
4.89,50.0,49.1,0.9,49.2
4.90,50.0,49.1,0.9,49.2
4.91,50.0,49.1,0.9,49.2
4.92,50.0,49.1,0.9,49.2
4.93,50.0,49.1,0.9,49.2
4.94,50.0,49.1,0.9,49.2
4.95,50.0,49.1,0.9,49.2
4.96,50.0,49.1,0.9,49.2
4.97,50.0,49.1,0.9,49.2
4.98,50.0,49.1,0.9,49.2
4.99,50.0,49.1,0.9,49.2
5.00,75.0,51.7,23.3,100.0
5.01,75.0,54.1,20.9,100.0
5.02,75.0,56.3,18.7,98.7
5.03,75.0,58.2,16.8,93.3
5.04,75.0,59.8,15.2,90.0
5.05,75.0,61.1,13.9,86.8
5.06,75.0,62.3,12.7,84.2
5.07,75.0,63.2,11.8,82.0
5.08,75.0,64.1,10.9,80.1
5.09,75.0,64.8,10.2,78.5
5.10,75.0,65.4,9.6,77.2
5.11,75.0,66.0,9.0,76.0
5.12,75.0,66.4,8.6,75.1
5.13,75.0,66.8,8.2,74.2
5.14,75.0,67.1,7.9,73.5
5.15,75.0,67.4,7.6,73.0
5.16,75.0,67.7,7.3,72.5
5.17,75.0,67.9,7.1,72.1
5.18,75.0,68.1,6.9,71.7
5.19,75.0,68.3,6.7,71.4
5.20,75.0,68.4,6.6,71.2
5.21,75.0,68.5,6.5,71.0
5.22,75.0,68.6,6.4,70.8
5.23,75.0,68.7,6.3,70.7
5.24,75.0,68.8,6.2,70.5
5.25,75.0,68.9,6.1,70.5
5.26,75.0,69.0,6.0,70.4
5.27,75.0,69.1,5.9,70.3
5.28,75.0,69.1,5.9,70.3
5.29,75.0,69.2,5.8,70.2
5.30,75.0,69.2,5.8,70.2
5.31,75.0,69.3,5.7,70.2
5.32,75.0,69.3,5.7,70.2
5.33,75.0,69.4,5.6,70.2
5.34,75.0,69.4,5.6,70.2
5.35,75.0,69.4,5.6,70.2
5.36,75.0,69.5,5.5,70.2
5.37,75.0,69.5,5.5,70.2
5.38,75.0,69.5,5.5,70.2
5.39,75.0,69.6,5.4,70.2
5.40,75.0,69.6,5.4,70.2
5.41,75.0,69.6,5.4,70.2
5.42,75.0,69.7,5.3,70.3
5.43,75.0,69.7,5.3,70.3
5.44,75.0,69.7,5.3,70.3
5.45,75.0,69.8,5.2,70.3
5.46,75.0,69.8,5.2,70.3
5.47,75.0,69.8,5.2,70.4
5.48,75.0,69.8,5.2,70.4
5.49,75.0,69.9,5.1,70.4
5.50,75.0,69.9,5.1,70.4
5.51,75.0,69.9,5.1,70.4
5.52,75.0,70.0,5.0,70.5
5.53,75.0,70.0,5.0,70.5
5.54,75.0,70.0,5.0,70.5
5.55,75.0,70.0,5.0,70.5
5.56,75.0,70.1,4.9,70.6
5.57,75.0,70.1,4.9,70.6
5.58,75.0,70.1,4.9,70.6
5.59,75.0,70.1,4.9,70.6
5.60,75.0,70.2,4.8,70.6
5.61,75.0,70.2,4.8,70.7
5.62,75.0,70.2,4.8,70.7
5.63,75.0,70.2,4.8,70.7
5.64,75.0,70.3,4.7,70.7
5.65,75.0,70.3,4.7,70.8
5.66,75.0,70.3,4.7,70.8
5.67,75.0,70.3,4.7,70.8
5.68,75.0,70.4,4.6,70.8
5.69,75.0,70.4,4.6,70.8
5.70,75.0,70.4,4.6,70.9
5.71,75.0,70.4,4.6,70.9
5.72,75.0,70.5,4.5,70.9
5.73,75.0,70.5,4.5,70.9
5.74,75.0,70.5,4.5,70.9
5.75,75.0,70.5,4.5,71.0
5.76,75.0,70.5,4.5,71.0
5.77,75.0,70.6,4.4,71.0
5.78,75.0,70.6,4.4,71.0
5.79,75.0,70.6,4.4,71.0
5.80,75.0,70.6,4.4,71.1
5.81,75.0,70.7,4.3,71.1
5.82,75.0,70.7,4.3,71.1
5.83,75.0,70.7,4.3,71.1
5.84,75.0,70.7,4.3,71.1
5.85,75.0,70.7,4.3,71.2
5.86,75.0,70.8,4.2,71.2
5.87,75.0,70.8,4.2,71.2
5.88,75.0,70.8,4.2,71.2
5.89,75.0,70.8,4.2,71.2
5.90,75.0,70.9,4.1,71.3
5.91,75.0,70.9,4.1,71.3
5.92,75.0,70.9,4.1,71.3
5.93,75.0,70.9,4.1,71.3
5.94,75.0,70.9,4.1,71.3
5.95,75.0,71.0,4.0,71.4
5.96,75.0,71.0,4.0,71.4
5.97,75.0,71.0,4.0,71.4
5.98,75.0,71.0,4.0,71.4
5.99,75.0,71.0,4.0,71.4
6.00,75.0,71.1,3.9,71.5
6.01,75.0,71.1,3.9,71.5
6.02,75.0,71.1,3.9,71.5
6.03,75.0,71.1,3.9,71.5
6.04,75.0,71.1,3.9,71.5
6.05,75.0,71.2,3.8,71.5
6.06,75.0,71.2,3.8,71.6
6.07,75.0,71.2,3.8,71.6
6.08,75.0,71.2,3.8,71.6
6.09,75.0,71.2,3.8,71.6
6.10,75.0,71.3,3.7,71.6
6.11,75.0,71.3,3.7,71.6
6.12,75.0,71.3,3.7,71.7
6.13,75.0,71.3,3.7,71.7
6.14,75.0,71.3,3.7,71.7
6.15,75.0,71.4,3.6,71.7
6.16,75.0,71.4,3.6,71.7
6.17,75.0,71.4,3.6,71.7
6.18,75.0,71.4,3.6,71.8
6.19,75.0,71.4,3.6,71.8
6.20,75.0,71.4,3.6,71.8
6.21,75.0,71.5,3.5,71.8
6.22,75.0,71.5,3.5,71.8
6.23,75.0,71.5,3.5,71.8
6.24,75.0,71.5,3.5,71.9
6.25,75.0,71.5,3.5,71.9
6.26,75.0,71.6,3.4,71.9
6.27,75.0,71.6,3.4,71.9
6.28,75.0,71.6,3.4,71.9
6.29,75.0,71.6,3.4,71.9
6.30,75.0,71.6,3.4,72.0
6.31,75.0,71.6,3.4,72.0
6.32,75.0,71.7,3.3,72.0
6.33,75.0,71.7,3.3,72.0
6.34,75.0,71.7,3.3,72.0
6.35,75.0,71.7,3.3,72.0
6.36,75.0,71.7,3.3,72.1
6.37,75.0,71.7,3.3,72.1
6.38,75.0,71.8,3.2,72.1
6.39,75.0,71.8,3.2,72.1
6.40,75.0,71.8,3.2,72.1
6.41,75.0,71.8,3.2,72.1
6.42,75.0,71.8,3.2,72.1
6.43,75.0,71.8,3.2,72.2
6.44,75.0,71.9,3.1,72.2
6.45,75.0,71.9,3.1,72.2
6.46,75.0,71.9,3.1,72.2
6.47,75.0,71.9,3.1,72.2
6.48,75.0,71.9,3.1,72.2
6.49,75.0,71.9,3.1,72.2
6.50,75.0,72.0,3.0,72.3
6.51,75.0,72.0,3.0,72.3
6.52,75.0,72.0,3.0,72.3
6.53,75.0,72.0,3.0,72.3
6.54,75.0,72.0,3.0,72.3
6.55,75.0,72.0,3.0,72.3
6.56,75.0,72.1,2.9,72.3
6.57,75.0,72.1,2.9,72.4
6.58,75.0,72.1,2.9,72.4
6.59,75.0,72.1,2.9,72.4
6.60,75.0,72.1,2.9,72.4
6.61,75.0,72.1,2.9,72.4
6.62,75.0,72.1,2.9,72.4
6.63,75.0,72.2,2.8,72.4
6.64,75.0,72.2,2.8,72.4
6.65,75.0,72.2,2.8,72.5
6.66,75.0,72.2,2.8,72.5
6.67,75.0,72.2,2.8,72.5
6.68,75.0,72.2,2.8,72.5
6.69,75.0,72.2,2.8,72.5
6.70,75.0,72.3,2.7,72.5
6.71,75.0,72.3,2.7,72.5
6.72,75.0,72.3,2.7,72.6
6.73,75.0,72.3,2.7,72.6
6.74,75.0,72.3,2.7,72.6
6.75,75.0,72.3,2.7,72.6
6.76,75.0,72.3,2.7,72.6
6.77,75.0,72.4,2.6,72.6
6.78,75.0,72.4,2.6,72.6
6.79,75.0,72.4,2.6,72.6
6.80,75.0,72.4,2.6,72.6
6.81,75.0,72.4,2.6,72.7
6.82,75.0,72.4,2.6,72.7
6.83,75.0,72.4,2.6,72.7
6.84,75.0,72.4,2.6,72.7
6.85,75.0,72.5,2.5,72.7
6.86,75.0,72.5,2.5,72.7
6.87,75.0,72.5,2.5,72.7
6.88,75.0,72.5,2.5,72.7
6.89,75.0,72.5,2.5,72.8
6.90,75.0,72.5,2.5,72.8
6.91,75.0,72.5,2.5,72.8
6.92,75.0,72.6,2.4,72.8
6.93,75.0,72.6,2.4,72.8
6.94,75.0,72.6,2.4,72.8
6.95,75.0,72.6,2.4,72.8
6.96,75.0,72.6,2.4,72.8
6.97,75.0,72.6,2.4,72.8
