Time,Setpoint,Position,Error,Command
12.79,75.0,75.0,0.0,75.0
12.80,75.0,75.0,0.0,75.0
12.81,75.0,75.0,0.0,75.0
12.82,75.0,75.0,0.0,75.0
12.83,75.0,75.0,0.0,75.0
12.84,75.0,75.0,0.0,75.0
12.85,75.0,75.0,0.0,75.0
12.86,75.0,75.0,0.0,75.0
12.87,75.0,75.0,0.0,75.0
12.88,75.0,75.0,0.0,75.0
12.89,75.0,75.0,0.0,75.0
12.90,75.0,75.0,0.0,75.0
12.91,75.0,75.0,0.0,75.0
12.92,75.0,75.0,0.0,75.0
12.93,75.0,75.0,0.0,75.0
12.94,75.0,75.0,0.0,75.0
12.95,75.0,75.0,0.0,75.0
12.96,75.0,75.0,0.0,75.0
12.97,75.0,75.0,0.0,75.0
12.98,75.0,75.0,0.0,75.0
12.99,75.0,75.0,0.0,75.0
13.00,75.0,75.0,0.0,75.0
13.01,75.0,75.0,0.0,75.0
13.02,75.0,75.0,0.0,75.0
13.03,75.0,75.0,0.0,75.0
13.04,75.0,75.0,0.0,75.0
13.05,75.0,75.0,0.0,75.0
13.06,75.0,75.0,0.0,75.0
13.07,75.0,75.0,0.0,75.0
13.08,75.0,75.0,0.0,75.0
13.09,75.0,75.0,0.0,75.0
13.10,75.0,75.0,0.0,75.0
13.11,75.0,75.0,0.0,75.0
13.12,75.0,75.0,0.0,75.0
13.13,75.0,75.0,0.0,75.0
13.14,75.0,75.0,0.0,75.0
13.15,75.0,75.0,0.0,75.0
13.16,75.0,75.0,0.0,75.0
13.17,75.0,75.0,0.0,75.0
13.18,75.0,75.0,0.0,75.0
13.19,75.0,75.0,0.0,75.0
13.20,75.0,75.0,0.0,75.0
13.21,75.0,75.0,0.0,75.0
13.22,75.0,75.0,0.0,75.0
13.23,75.0,75.0,0.0,75.0
13.24,75.0,75.0,0.0,75.0
13.25,75.0,75.0,0.0,75.0
13.26,75.0,75.0,0.0,75.0
13.27,75.0,75.0,0.0,75.0
13.28,75.0,75.0,0.0,75.0
13.29,75.0,75.0,0.0,75.0
13.30,75.0,75.0,0.0,75.0
13.31,75.0,75.0,0.0,75.0
13.32,75.0,75.0,0.0,75.0
13.33,75.0,75.0,0.0,75.0
13.34,75.0,75.0,0.0,75.0
13.35,75.0,75.0,0.0,75.0
13.36,75.0,75.0,0.0,75.0
13.37,75.0,75.0,0.0,75.0
13.38,75.0,75.0,0.0,75.0
13.39,75.0,75.0,0.0,75.0
13.40,75.0,75.0,0.0,75.0
13.41,75.0,75.0,0.0,75.0
13.42,75.0,75.0,0.0,75.0
13.43,75.0,75.0,0.0,75.0
13.44,75.0,75.0,0.0,75.0
13.45,75.0,75.0,0.0,75.0
13.46,75.0,75.0,0.0,75.0
13.47,75.0,75.0,0.0,75.0
13.48,75.0,75.0,0.0,75.0
13.49,75.0,75.0,0.0,75.0
13.50,75.0,75.0,0.0,75.0
13.51,75.0,75.0,0.0,75.0
13.52,75.0,75.0,0.0,75.0
13.53,75.0,75.0,0.0,75.0
13.54,75.0,75.0,0.0,75.0
13.55,75.0,75.0,0.0,75.0
13.56,75.0,75.0,0.0,75.0
13.57,75.0,75.0,0.0,75.0
13.58,75.0,75.0,0.0,75.0
13.59,75.0,75.0,0.0,75.0
13.60,75.0,75.0,0.0,75.0
13.61,75.0,75.0,0.0,75.0
13.62,75.0,75.0,0.0,75.0
13.63,75.0,75.0,0.0,75.0
13.64,75.0,75.0,0.0,75.0
13.65,75.0,75.0,0.0,75.0
13.66,75.0,75.0,0.0,75.0
13.67,75.0,75.0,0.0,75.0
13.68,75.0,75.0,0.0,75.0
13.69,75.0,75.0,0.0,75.0
13.70,75.0,75.0,0.0,75.0
13.71,75.0,75.0,0.0,75.0
13.72,75.0,75.0,0.0,75.0
13.73,75.0,75.0,0.0,75.0
13.74,75.0,75.0,0.0,75.0
13.75,75.0,75.0,0.0,75.0
13.76,75.0,75.0,0.0,75.0
13.77,75.0,75.0,0.0,75.0
13.78,75.0,75.0,0.0,75.0
13.79,75.0,75.0,0.0,75.0
13.80,75.0,75.0,0.0,75.0
13.81,75.0,75.0,0.0,75.0
13.82,75.0,75.0,0.0,75.0
13.83,75.0,75.0,0.0,75.0
13.84,75.0,75.0,0.0,75.0
13.85,75.0,75.0,0.0,75.0
13.86,75.0,75.0,0.0,75.0
13.87,75.0,75.0,0.0,75.0
13.88,75.0,75.0,0.0,75.0
13.89,75.0,75.0,0.0,75.0
13.90,75.0,75.0,0.0,75.0
13.91,75.0,75.0,0.0,75.0
13.92,75.0,75.0,0.0,75.0
13.93,75.0,75.0,0.0,75.0
13.94,75.0,75.0,0.0,75.0
13.95,75.0,75.0,0.0,75.0
13.96,75.0,75.0,0.0,75.0
13.97,75.0,75.0,0.0,75.0
13.98,75.0,75.0,0.0,75.0
13.99,75.0,75.0,0.0,75.0
14.00,75.0,75.0,0.0,75.0
14.01,75.0,75.0,0.0,75.0
14.02,75.0,75.0,0.0,75.0
14.03,75.0,75.0,0.0,75.0
14.04,75.0,75.0,0.0,75.0
14.05,75.0,75.0,0.0,75.0
14.06,75.0,75.0,0.0,75.0
14.07,75.0,75.0,0.0,75.0
14.08,75.0,75.0,0.0,75.0
14.09,75.0,75.0,0.0,75.0
14.10,75.0,75.0,0.0,75.0
14.11,75.0,75.0,0.0,75.0
14.12,75.0,75.0,0.0,75.0
14.13,75.0,75.0,0.0,75.0
14.14,75.0,75.0,0.0,75.0
14.15,75.0,75.0,0.0,75.0
14.16,75.0,75.0,0.0,75.0
14.17,75.0,75.0,0.0,75.0
14.18,75.0,75.0,0.0,75.0
14.19,75.0,75.0,0.0,75.0
14.20,75.0,75.0,0.0,75.0
14.21,75.0,75.0,0.0,75.0
14.22,75.0,75.0,0.0,75.0
14.23,75.0,75.0,0.0,75.0
14.24,75.0,75.0,0.0,75.0
14.25,75.0,75.0,0.0,75.0
14.26,75.0,75.0,0.0,75.0
14.27,75.0,75.0,0.0,75.0
14.28,75.0,75.0,0.0,75.0
14.29,75.0,75.0,0.0,75.0
14.30,75.0,75.0,0.0,75.0
14.31,75.0,75.0,0.0,75.0
14.32,75.0,75.0,0.0,75.0
14.33,75.0,75.0,0.0,75.0
14.34,75.0,75.0,0.0,75.0
14.35,75.0,75.0,0.0,75.0
14.36,75.0,75.0,0.0,75.0
14.37,75.0,75.0,0.0,75.0
14.38,75.0,75.0,0.0,75.0
14.39,75.0,75.0,0.0,75.0
14.40,75.0,75.0,0.0,75.0
14.41,75.0,75.0,0.0,75.0
14.42,75.0,75.0,0.0,75.0
14.43,75.0,75.0,0.0,75.0
14.44,75.0,75.0,0.0,75.0
14.45,75.0,75.0,0.0,75.0
14.46,75.0,75.0,0.0,75.0
14.47,75.0,75.0,0.0,75.0
14.48,75.0,75.0,0.0,75.0
14.49,75.0,75.0,0.0,75.0
14.50,75.0,75.0,0.0,75.0
14.51,75.0,75.0,0.0,75.0
14.52,75.0,75.0,0.0,75.0
14.53,75.0,75.0,0.0,75.0
14.54,75.0,75.0,0.0,75.0
14.55,75.0,75.0,0.0,75.0
14.56,75.0,75.0,0.0,75.0
14.57,75.0,75.0,0.0,75.0
14.58,75.0,75.0,0.0,75.0
14.59,75.0,75.0,0.0,75.0
14.60,75.0,75.0,0.0,75.0
14.61,75.0,75.0,0.0,75.0
14.62,75.0,75.0,0.0,75.0
14.63,75.0,75.0,0.0,75.0
14.64,75.0,75.0,0.0,75.0
14.65,75.0,75.0,0.0,75.0
14.66,75.0,75.0,0.0,75.0
14.67,75.0,75.0,0.0,75.0
14.68,75.0,75.0,0.0,75.0
14.69,75.0,75.0,0.0,75.0
14.70,75.0,75.0,0.0,75.0
14.71,75.0,75.0,0.0,75.0
14.72,75.0,75.0,0.0,75.0
14.73,75.0,75.0,0.0,75.0
14.74,75.0,75.0,0.0,75.0
14.75,75.0,75.0,0.0,75.0
14.76,75.0,75.0,0.0,75.0
14.77,75.0,75.0,0.0,75.0
14.78,75.0,75.0,0.0,75.0
14.79,75.0,75.0,0.0,75.0
14.80,75.0,75.0,0.0,75.0
14.81,75.0,75.0,0.0,75.0
14.82,75.0,75.0,0.0,75.0
14.83,75.0,75.0,0.0,75.0
14.84,75.0,75.0,0.0,75.0
14.85,75.0,75.0,0.0,75.0
14.86,75.0,75.0,0.0,75.0
14.87,75.0,75.0,0.0,75.0
14.88,75.0,75.0,0.0,75.0
14.89,75.0,75.0,0.0,75.0
14.90,75.0,75.0,0.0,75.0
14.91,75.0,75.0,0.0,75.0
14.92,75.0,75.0,0.0,75.0
14.93,75.0,75.0,0.0,75.0
14.94,75.0,75.0,0.0,75.0
14.95,75.0,75.0,0.0,75.0
14.96,75.0,75.0,0.0,75.0
14.97,75.0,75.0,0.0,75.0
14.98,75.0,75.0,0.0,75.0
14.99,75.0,75.0,0.0,75.0
