Time,Setpoint,Position,Error,Command
2.41,50.0,44.7,5.3,44.9
2.42,50.0,44.7,5.3,44.9
2.43,50.0,44.7,5.3,44.9
2.44,50.0,44.7,5.3,44.9
2.45,50.0,44.7,5.3,44.9
2.46,50.0,44.8,5.2,44.9
2.47,50.0,44.8,5.2,44.9
2.48,50.0,44.8,5.2,44.9
2.49,50.0,44.8,5.2,44.9
2.50,50.0,44.8,5.2,45.0
2.51,50.0,44.8,5.2,45.0
2.52,50.0,44.8,5.2,45.0
2.53,50.0,44.8,5.2,45.0
2.54,50.0,44.8,5.2,45.0
2.55,50.0,44.8,5.2,45.0
2.56,50.0,44.8,5.2,45.0
2.57,50.0,44.9,5.1,45.0
2.58,50.0,44.9,5.1,45.0
2.59,50.0,44.9,5.1,45.0
2.60,50.0,44.9,5.1,45.0
2.61,50.0,44.9,5.1,45.0
2.62,50.0,44.9,5.1,45.1
2.63,50.0,44.9,5.1,45.1
2.64,50.0,44.9,5.1,45.1
2.65,50.0,44.9,5.1,45.1
2.66,50.0,44.9,5.1,45.1
2.67,50.0,44.9,5.1,45.1
2.68,50.0,44.9,5.1,45.1
2.69,50.0,45.0,5.0,45.1
2.70,50.0,45.0,5.0,45.1
2.71,50.0,45.0,5.0,45.1
2.72,50.0,45.0,5.0,45.1
2.73,50.0,45.0,5.0,45.1
2.74,50.0,45.0,5.0,45.2
2.75,50.0,45.0,5.0,45.2
2.76,50.0,45.0,5.0,45.2
2.77,50.0,45.0,5.0,45.2
2.78,50.0,45.0,5.0,45.2
2.79,50.0,45.0,5.0,45.2
2.80,50.0,45.0,5.0,45.2
2.81,50.0,45.1,4.9,45.2
2.82,50.0,45.1,4.9,45.2
2.83,50.0,45.1,4.9,45.2
2.84,50.0,45.1,4.9,45.2
2.85,50.0,45.1,4.9,45.2
2.86,50.0,45.1,4.9,45.3
2.87,50.0,45.1,4.9,45.3
2.88,50.0,45.1,4.9,45.3
2.89,50.0,45.1,4.9,45.3
2.90,50.0,45.1,4.9,45.3
2.91,50.0,45.1,4.9,45.3
2.92,50.0,45.1,4.9,45.3
2.93,50.0,45.2,4.8,45.3
2.94,50.0,45.2,4.8,45.3
2.95,50.0,45.2,4.8,45.3
2.96,50.0,45.2,4.8,45.3
2.97,50.0,45.2,4.8,45.3
2.98,50.0,45.2,4.8,45.3
2.99,50.0,45.2,4.8,45.4
3.00,50.0,45.2,4.8,45.4
3.01,50.0,45.2,4.8,45.4
3.02,50.0,45.2,4.8,45.4
3.03,50.0,45.2,4.8,45.4
3.04,50.0,45.2,4.8,45.4
3.05,50.0,45.3,4.7,45.4
3.06,50.0,45.3,4.7,45.4
3.07,50.0,45.3,4.7,45.4
3.08,50.0,45.3,4.7,45.4
3.09,50.0,45.3,4.7,45.4
3.10,50.0,45.3,4.7,45.4
3.11,50.0,45.3,4.7,45.4
3.12,50.0,45.3,4.7,45.5
3.13,50.0,45.3,4.7,45.5
3.14,50.0,45.3,4.7,45.5
3.15,50.0,45.3,4.7,45.5
3.16,50.0,45.3,4.7,45.5
3.17,50.0,45.3,4.7,45.5
3.18,50.0,45.4,4.6,45.5
3.19,50.0,45.4,4.6,45.5
3.20,50.0,45.4,4.6,45.5
3.21,50.0,45.4,4.6,45.5
3.22,50.0,45.4,4.6,45.5
3.23,50.0,45.4,4.6,45.5
3.24,50.0,45.4,4.6,45.5
3.25,50.0,45.4,4.6,45.6
3.26,50.0,45.4,4.6,45.6
3.27,50.0,45.4,4.6,45.6
3.28,50.0,45.4,4.6,45.6
3.29,50.0,45.4,4.6,45.6
3.30,50.0,45.4,4.6,45.6
3.31,50.0,45.5,4.5,45.6
3.32,50.0,45.5,4.5,45.6
3.33,50.0,45.5,4.5,45.6
3.34,50.0,45.5,4.5,45.6
3.35,50.0,45.5,4.5,45.6
3.36,50.0,45.5,4.5,45.6
3.37,50.0,45.5,4.5,45.6
3.38,50.0,45.5,4.5,45.6
3.39,50.0,45.5,4.5,45.7
3.40,50.0,45.5,4.5,45.7
3.41,50.0,45.5,4.5,45.7
3.42,50.0,45.5,4.5,45.7
3.43,50.0,45.5,4.5,45.7
3.44,50.0,45.6,4.4,45.7
3.45,50.0,45.6,4.4,45.7
3.46,50.0,45.6,4.4,45.7
3.47,50.0,45.6,4.4,45.7
3.48,50.0,45.6,4.4,45.7
3.49,50.0,45.6,4.4,45.7
3.50,50.0,45.6,4.4,45.7
3.51,50.0,45.6,4.4,45.7
3.52,50.0,45.6,4.4,45.8
3.53,50.0,45.6,4.4,45.8
3.54,50.0,45.6,4.4,45.8
3.55,50.0,45.6,4.4,45.8
3.56,50.0,45.6,4.4,45.8
3.57,50.0,45.6,4.4,45.8
3.58,50.0,45.7,4.3,45.8
3.59,50.0,45.7,4.3,45.8
3.60,50.0,45.7,4.3,45.8
3.61,50.0,45.7,4.3,45.8
3.62,50.0,45.7,4.3,45.8
3.63,50.0,45.7,4.3,45.8
3.64,50.0,45.7,4.3,45.8
3.65,50.0,45.7,4.3,45.8
3.66,50.0,45.7,4.3,45.8
3.67,50.0,45.7,4.3,45.9
3.68,50.0,45.7,4.3,45.9
3.69,50.0,45.7,4.3,45.9
3.70,50.0,45.7,4.3,45.9
3.71,50.0,45.7,4.3,45.9
3.72,50.0,45.8,4.2,45.9
3.73,50.0,45.8,4.2,45.9
3.74,50.0,45.8,4.2,45.9
3.75,50.0,45.8,4.2,45.9
3.76,50.0,45.8,4.2,45.9
3.77,50.0,45.8,4.2,45.9
3.78,50.0,45.8,4.2,45.9
3.79,50.0,45.8,4.2,45.9
3.80,50.0,45.8,4.2,45.9
3.81,50.0,45.8,4.2,46.0
3.82,50.0,45.8,4.2,46.0
3.83,50.0,45.8,4.2,46.0
3.84,50.0,45.8,4.2,46.0
3.85,50.0,45.8,4.2,46.0
3.86,50.0,45.9,4.1,46.0
3.87,50.0,45.9,4.1,46.0
3.88,50.0,45.9,4.1,46.0
3.89,50.0,45.9,4.1,46.0
3.90,50.0,45.9,4.1,46.0
3.91,50.0,45.9,4.1,46.0
3.92,50.0,45.9,4.1,46.0
3.93,50.0,45.9,4.1,46.0
3.94,50.0,45.9,4.1,46.0
3.95,50.0,45.9,4.1,46.0
3.96,50.0,45.9,4.1,46.1
3.97,50.0,45.9,4.1,46.1
3.98,50.0,45.9,4.1,46.1
3.99,50.0,45.9,4.1,46.1
4.00,50.0,46.0,4.0,46.1
4.01,50.0,46.0,4.0,46.1
4.02,50.0,46.0,4.0,46.1
4.03,50.0,46.0,4.0,46.1
4.04,50.0,46.0,4.0,46.1
4.05,50.0,46.0,4.0,46.1
4.06,50.0,46.0,4.0,46.1
4.07,50.0,46.0,4.0,46.1
4.08,50.0,46.0,4.0,46.1
4.09,50.0,46.0,4.0,46.1
4.10,50.0,46.0,4.0,46.1
4.11,50.0,46.0,4.0,46.2
4.12,50.0,46.0,4.0,46.2
4.13,50.0,46.0,4.0,46.2
4.14,50.0,46.0,4.0,46.2
4.15,50.0,46.1,3.9,46.2
4.16,50.0,46.1,3.9,46.2
4.17,50.0,46.1,3.9,46.2
4.18,50.0,46.1,3.9,46.2
4.19,50.0,46.1,3.9,46.2
4.20,50.0,46.1,3.9,46.2
4.21,50.0,46.1,3.9,46.2
4.22,50.0,46.1,3.9,46.2
4.23,50.0,46.1,3.9,46.2
4.24,50.0,46.1,3.9,46.2
4.25,50.0,46.1,3.9,46.2
4.26,50.0,46.1,3.9,46.2
4.27,50.0,46.1,3.9,46.3
4.28,50.0,46.1,3.9,46.3
4.29,50.0,46.1,3.9,46.3
4.30,50.0,46.1,3.9,46.3
4.31,50.0,46.2,3.8,46.3
4.32,50.0,46.2,3.8,46.3
4.33,50.0,46.2,3.8,46.3
4.34,50.0,46.2,3.8,46.3
4.35,50.0,46.2,3.8,46.3
4.36,50.0,46.2,3.8,46.3
4.37,50.0,46.2,3.8,46.3
4.38,50.0,46.2,3.8,46.3
4.39,50.0,46.2,3.8,46.3
4.40,50.0,46.2,3.8,46.3
4.41,50.0,46.2,3.8,46.3
4.42,50.0,46.2,3.8,46.3
4.43,50.0,46.2,3.8,46.4
4.44,50.0,46.2,3.8,46.4
4.45,50.0,46.2,3.8,46.4
4.46,50.0,46.3,3.7,46.4
4.47,50.0,46.3,3.7,46.4
4.48,50.0,46.3,3.7,46.4
4.49,50.0,46.3,3.7,46.4
4.50,50.0,46.3,3.7,46.4
4.51,50.0,46.3,3.7,46.4
4.52,50.0,46.3,3.7,46.4
4.53,50.0,46.3,3.7,46.4
4.54,50.0,46.3,3.7,46.4
4.55,50.0,46.3,3.7,46.4
4.56,50.0,46.3,3.7,46.4
4.57,50.0,46.3,3.7,46.4
4.58,50.0,46.3,3.7,46.4
4.59,50.0,46.3,3.7,46.4
4.60,50.0,46.3,3.7,46.5
4.61,50.0,46.3,3.7,46.5
4.62,50.0,46.4,3.6,46.5
4.63,50.0,46.4,3.6,46.5
4.64,50.0,46.4,3.6,46.5
4.65,50.0,46.4,3.6,46.5
4.66,50.0,46.4,3.6,46.5
4.67,50.0,46.4,3.6,46.5
4.68,50.0,46.4,3.6,46.5
4.69,50.0,46.4,3.6,46.5
4.70,50.0,46.4,3.6,46.5
4.71,50.0,46.4,3.6,46.5
4.72,50.0,46.4,3.6,46.5
4.73,50.0,46.4,3.6,46.5
4.74,50.0,46.4,3.6,46.5
4.75,50.0,46.4,3.6,46.5
4.76,50.0,46.4,3.6,46.5
4.77,50.0,46.4,3.6,46.6
4.78,50.0,46.4,3.6,46.6
4.79,50.0,46.5,3.5,46.6
4.80,50.0,46.5,3.5,46.6
4.81,50.0,46.5,3.5,46.6
4.82,50.0,46.5,3.5,46.6
4.83,50.0,46.5,3.5,46.6
4.84,50.0,46.5,3.5,46.6
4.85,50.0,46.5,3.5,46.6
4.86,50.0,46.5,3.5,46.6
4.87,50.0,46.5,3.5,46.6
4.88,50.0,46.5,3.5,46.6
4.89,50.0,46.5,3.5,46.6
4.90,50.0,46.5,3.5,46.6
4.91,50.0,46.5,3.5,46.6
4.92,50.0,46.5,3.5,46.6
4.93,50.0,46.5,3.5,46.6
4.94,50.0,46.5,3.5,46.7
4.95,50.0,46.5,3.5,46.7
4.96,50.0,46.6,3.4,46.7
4.97,50.0,46.6,3.4,46.7
4.98,50.0,46.6,3.4,46.7
4.99,50.0,46.6,3.4,46.7
5.00,75.0,49.2,25.8,100.0
5.01,75.0,51.8,23.2,100.0
5.02,75.0,54.2,20.8,100.0
5.03,75.0,56.5,18.5,100.0
5.04,75.0,58.7,16.3,100.0
5.05,75.0,60.3,14.7,90.8
5.06,75.0,61.7,13.3,88.6
5.07,75.0,62.8,12.2,83.6
5.08,75.0,63.7,11.3,81.5
5.09,75.0,64.5,10.5,78.5
5.10,75.0,65.1,9.9,76.9
5.11,75.0,65.6,9.4,75.1
5.12,75.0,66.0,9.0,73.9
5.13,75.0,66.3,8.7,72.7
5.14,75.0,66.6,8.4,71.9
5.15,75.0,66.8,8.2,71.2
5.16,75.0,67.0,8.0,70.6
5.17,75.0,67.2,7.8,70.1
5.18,75.0,67.3,7.7,69.8
5.19,75.0,67.4,7.6,69.5
5.20,75.0,67.5,7.5,69.2
5.21,75.0,67.6,7.4,69.0
5.22,75.0,67.6,7.4,68.9
5.23,75.0,67.7,7.3,68.7
5.24,75.0,67.7,7.3,68.6
5.25,75.0,67.8,7.2,68.5
5.26,75.0,67.8,7.2,68.5
5.27,75.0,67.8,7.2,68.4
5.28,75.0,67.9,7.1,68.4
5.29,75.0,67.9,7.1,68.4
5.30,75.0,67.9,7.1,68.3
5.31,75.0,67.9,7.1,68.3
5.32,75.0,68.0,7.0,68.3
5.33,75.0,68.0,7.0,68.3
5.34,75.0,68.0,7.0,68.3
5.35,75.0,68.0,7.0,68.3
5.36,75.0,68.0,7.0,68.3
5.37,75.0,68.0,7.0,68.3
5.38,75.0,68.1,6.9,68.3
5.39,75.0,68.1,6.9,68.3
5.40,75.0,68.1,6.9,68.3
5.41,75.0,68.1,6.9,68.3
5.42,75.0,68.1,6.9,68.3
5.43,75.0,68.1,6.9,68.4
5.44,75.0,68.1,6.9,68.4
5.45,75.0,68.1,6.9,68.4
5.46,75.0,68.2,6.8,68.4
5.47,75.0,68.2,6.8,68.4
5.48,75.0,68.2,6.8,68.4
5.49,75.0,68.2,6.8,68.4
5.50,75.0,68.2,6.8,68.4
5.51,75.0,68.2,6.8,68.4
5.52,75.0,68.2,6.8,68.4
5.53,75.0,68.2,6.8,68.5
5.54,75.0,68.2,6.8,68.5
5.55,75.0,68.3,6.7,68.5
5.56,75.0,68.3,6.7,68.5
5.57,75.0,68.3,6.7,68.5
5.58,75.0,68.3,6.7,68.5
5.59,75.0,68.3,6.7,68.5
5.60,75.0,68.3,6.7,68.5
5.61,75.0,68.3,6.7,68.5
5.62,75.0,68.3,6.7,68.5
5.63,75.0,68.3,6.7,68.6
5.64,75.0,68.4,6.6,68.6
5.65,75.0,68.4,6.6,68.6
5.66,75.0,68.4,6.6,68.6
5.67,75.0,68.4,6.6,68.6
5.68,75.0,68.4,6.6,68.6
5.69,75.0,68.4,6.6,68.6
5.70,75.0,68.4,6.6,68.6
5.71,75.0,68.4,6.6,68.6
5.72,75.0,68.4,6.6,68.7
5.73,75.0,68.5,6.5,68.7
5.74,75.0,68.5,6.5,68.7
5.75,75.0,68.5,6.5,68.7
5.76,75.0,68.5,6.5,68.7
5.77,75.0,68.5,6.5,68.7
5.78,75.0,68.5,6.5,68.7
5.79,75.0,68.5,6.5,68.7
5.80,75.0,68.5,6.5,68.7
5.81,75.0,68.5,6.5,68.8
5.82,75.0,68.6,6.4,68.8
5.83,75.0,68.6,6.4,68.8
5.84,75.0,68.6,6.4,68.8
5.85,75.0,68.6,6.4,68.8
5.86,75.0,68.6,6.4,68.8
5.87,75.0,68.6,6.4,68.8
5.88,75.0,68.6,6.4,68.8
5.89,75.0,68.6,6.4,68.8
5.90,75.0,68.6,6.4,68.8
5.91,75.0,68.7,6.3,68.9
5.92,75.0,68.7,6.3,68.9
5.93,75.0,68.7,6.3,68.9
5.94,75.0,68.7,6.3,68.9
5.95,75.0,68.7,6.3,68.9
5.96,75.0,68.7,6.3,68.9
5.97,75.0,68.7,6.3,68.9
5.98,75.0,68.7,6.3,68.9
5.99,75.0,68.7,6.3,68.9
6.00,75.0,68.7,6.3,68.9
6.01,75.0,68.8,6.2,69.0
6.02,75.0,68.8,6.2,69.0
6.03,75.0,68.8,6.2,69.0
6.04,75.0,68.8,6.2,69.0
6.05,75.0,68.8,6.2,69.0
6.06,75.0,68.8,6.2,69.0
6.07,75.0,68.8,6.2,69.0
6.08,75.0,68.8,6.2,69.0
6.09,75.0,68.8,6.2,69.0
6.10,75.0,68.9,6.1,69.0
6.11,75.0,68.9,6.1,69.1
6.12,75.0,68.9,6.1,69.1
6.13,75.0,68.9,6.1,69.1
6.14,75.0,68.9,6.1,69.1
6.15,75.0,68.9,6.1,69.1
6.16,75.0,68.9,6.1,69.1
6.17,75.0,68.9,6.1,69.1
6.18,75.0,68.9,6.1,69.1
6.19,75.0,68.9,6.1,69.1
6.20,75.0,69.0,6.0,69.1
6.21,75.0,69.0,6.0,69.2
6.22,75.0,69.0,6.0,69.2
6.23,75.0,69.0,6.0,69.2
6.24,75.0,69.0,6.0,69.2
6.25,75.0,69.0,6.0,69.2
6.26,75.0,69.0,6.0,69.2
6.27,75.0,69.0,6.0,69.2
6.28,75.0,69.0,6.0,69.2
6.29,75.0,69.0,6.0,69.2
6.30,75.0,69.1,5.9,69.2
6.31,75.0,69.1,5.9,69.3
6.32,75.0,69.1,5.9,69.3
6.33,75.0,69.1,5.9,69.3
6.34,75.0,69.1,5.9,69.3
6.35,75.0,69.1,5.9,69.3
6.36,75.0,69.1,5.9,69.3
6.37,75.0,69.1,5.9,69.3
6.38,75.0,69.1,5.9,69.3
6.39,75.0,69.1,5.9,69.3
6.40,75.0,69.2,5.8,69.3
6.41,75.0,69.2,5.8,69.4
6.42,75.0,69.2,5.8,69.4
6.43,75.0,69.2,5.8,69.4
6.44,75.0,69.2,5.8,69.4
6.45,75.0,69.2,5.8,69.4
6.46,75.0,69.2,5.8,69.4
6.47,75.0,69.2,5.8,69.4
6.48,75.0,69.2,5.8,69.4
6.49,75.0,69.2,5.8,69.4
6.50,75.0,69.3,5.7,69.4
6.51,75.0,69.3,5.7,69.4
6.52,75.0,69.3,5.7,69.5
6.53,75.0,69.3,5.7,69.5
6.54,75.0,69.3,5.7,69.5
6.55,75.0,69.3,5.7,69.5
6.56,75.0,69.3,5.7,69.5
6.57,75.0,69.3,5.7,69.5
6.58,75.0,69.3,5.7,69.5
6.59,75.0,69.3,5.7,69.5
6.60,75.0,69.3,5.7,69.5
6.61,75.0,69.4,5.6,69.5
6.62,75.0,69.4,5.6,69.5
6.63,75.0,69.4,5.6,69.6
6.64,75.0,69.4,5.6,69.6
6.65,75.0,69.4,5.6,69.6
6.66,75.0,69.4,5.6,69.6
6.67,75.0,69.4,5.6,69.6
6.68,75.0,69.4,5.6,69.6
6.69,75.0,69.4,5.6,69.6
6.70,75.0,69.4,5.6,69.6
6.71,75.0,69.5,5.5,69.6
6.72,75.0,69.5,5.5,69.6
6.73,75.0,69.5,5.5,69.6
6.74,75.0,69.5,5.5,69.7
6.75,75.0,69.5,5.5,69.7
6.76,75.0,69.5,5.5,69.7
6.77,75.0,69.5,5.5,69.7
6.78,75.0,69.5,5.5,69.7
6.79,75.0,69.5,5.5,69.7
6.80,75.0,69.5,5.5,69.7
6.81,75.0,69.5,5.5,69.7
6.82,75.0,69.6,5.4,69.7
6.83,75.0,69.6,5.4,69.7
6.84,75.0,69.6,5.4,69.7
6.85,75.0,69.6,5.4,69.8
6.86,75.0,69.6,5.4,69.8
6.87,75.0,69.6,5.4,69.8
6.88,75.0,69.6,5.4,69.8
6.89,75.0,69.6,5.4,69.8
6.90,75.0,69.6,5.4,69.8
6.91,75.0,69.6,5.4,69.8
6.92,75.0,69.6,5.4,69.8
6.93,75.0,69.7,5.3,69.8
6.94,75.0,69.7,5.3,69.8
6.95,75.0,69.7,5.3,69.8
6.96,75.0,69.7,5.3,69.8
6.97,75.0,69.7,5.3,69.9
